gene_symbol,mean_DMD,mean_control,log2FC,p_value,padj,neg_log10_padj,regulation
RTP1,2.298907252125,2.2651176179999997,0.033789634125000134,0.05995766750263365,0.13601513529569806,0.8664127621469154,not_significant
LOC388780,2.261654813,2.3613392804999997,-0.09968446749999993,0.05995794748268188,0.13601513529569806,0.8664127621469154,not_significant
ADSL,11.053815427499998,11.252456627499997,-0.19864119999999907,0.05999264976847799,0.13607966799220506,0.8662067589878536,not_significant
CTNNB1,6.740949922208333,6.346545395833334,0.39440452637499934,0.06010540580159918,0.13632121593137927,0.8654365488249303,not_significant
TTYH3,4.8367423810625,4.238699397833333,0.5980429832291669,0.06014507374489173,0.1363969643823746,0.865195295124219,not_significant
PRKAG2-AS1,2.648744404104167,2.5673966329999995,0.08134777110416724,0.0602539880830198,0.1366297176095576,0.8644548292769946,not_significant
OSBP2,2.5793807065208334,2.7525490989444443,-0.17316839242361093,0.0602613029672032,0.1366320631632627,0.8644473737079921,not_significant
GPR20,2.5012114378750003,2.6147216861666664,-0.11351024829166612,0.060300806868520754,0.13670738364158702,0.8642080283129466,not_significant
LMF2,6.82977673509375,6.555761095916668,0.27401563917708227,0.06031954821200929,0.13673562273129752,0.8641183271277415,not_significant
CARD14,2.264100422375,2.3193454289999997,-0.05524500662499987,0.06034815835486979,0.13678622473538157,0.8639576366995274,not_significant
BAG4,4.773903418708334,4.584618260611111,0.18928515809722235,0.06039202983691523,0.13687140421940733,0.8636872771175949,not_significant
LOC100505774,2.8678132353749994,3.6422462696666664,-0.774433034291667,0.06040193380516845,0.13687959061785832,0.8636613023613965,not_significant
NMRK2,9.709924171625,10.832357620166666,-1.122433448541667,0.06042738611195535,0.13692300644366093,0.8635235735455727,not_significant
PRKACG,2.288639146,2.4719533713333335,-0.18331422533333352,0.0604546501698274,0.13697051806338212,0.8633729016046037,not_significant
ADRA2C,5.8860131146875,6.197530166,-0.3115170513125003,0.0605238259016448,0.13711296808187884,0.8629214678942361,not_significant
LOC102725263,2.2656018589999998,2.261654813,0.003947045999999954,0.06053452706371155,0.1371229317233491,0.8628899099945214,not_significant
DNAH3,3.1355874135875,3.3119451355666665,-0.17635772197916655,0.06054493251738562,0.13713222352063761,0.8628604820970781,not_significant
LOC105369921,2.5175425823124997,2.9206620901666667,-0.40311950785416695,0.060558914813107614,0.13714961396618322,0.8628054104626045,not_significant
ZNF581,5.928213593625,5.287477662500001,0.6407359311249996,0.06057617847496018,0.13717443142737157,0.8627268312300558,not_significant
DNAJB8,2.360182282875,2.408816270166666,-0.04863398729166635,0.060598580360117595,0.13721087799067008,0.862611456675554,not_significant
KRT17P5,2.4584452900625,2.2911061470000003,0.16733914306249975,0.06061005334721658,0.13722257368807333,0.8625744394911237,not_significant
HNRNPUL2,7.38720958915625,7.614061217166667,-0.22685162801041692,0.06067606057423838,0.13735772089412654,0.8621469238118757,not_significant
NUP58,5.910427735687501,5.501323161833334,0.409104573854167,0.06069070702080092,0.1373765821701721,0.8620872927572186,not_significant
C9orf3,6.04275133259375,5.709047713041667,0.3337036195520833,0.060704595141040166,0.13739372318906876,0.8620331074993106,not_significant
NUPR1,8.662354744249999,7.9977063085,0.6646484357499993,0.06074226397867259,0.13746467833725395,0.8618088798254766,not_significant
KDM5D,8.54534895775,5.513032521666666,3.0323164360833346,0.06076587322253979,0.1375038040312412,0.8616852869469939,not_significant
VPS36,5.7598959401875,5.6729105896666665,0.08698535052083312,0.060855836380069764,0.1376930546488214,0.8610879653622738,not_significant
FHAD1,2.2750829751979165,2.3146909525277777,-0.03960797732986121,0.06093659794906439,0.1378614484590158,0.8605571628471043,not_significant
PATJ,4.079949403260416,4.314659392611111,-0.2347099893506952,0.06098860589782205,0.1379647625358343,0.8602318222248212,not_significant
IGFBP4,10.011547852749999,8.938567414666668,1.0729804380833308,0.06103051394975167,0.13804253879187575,0.85998706203512,not_significant
DGKA,3.9465728055937497,3.654282877583334,0.29228992801041587,0.06103976454623048,0.13804253879187575,0.85998706203512,not_significant
ATP6V0A2,3.5094876238749997,3.401477159666666,0.10801046420833371,0.061042023588960916,0.13804253879187575,0.85998706203512,not_significant
EPOR,2.5147188247125003,2.6856834123,-0.17096458758749966,0.061202065489167824,0.13839007740534726,0.8588950477592464,not_significant
UNG,8.195869738375,7.945839450499999,0.2500302878750009,0.06122181557776304,0.13842034898090155,0.8588000601646981,not_significant
WDR4,3.0583995105833335,2.8208357806666666,0.23756372991666685,0.06123577730248245,0.13843752833996734,0.8587461631910834,not_significant
KIAA1683,2.30914503753125,2.6060191576666667,-0.2968741201354166,0.0612671803451661,0.13849413013394518,0.8585686331299257,not_significant
IVD,5.853718503765625,5.678778483041666,0.17494002072395975,0.06127697481083694,0.13849472148229588,0.8585667787641337,not_significant
SFT2D1,4.9956968754125,4.8296073109333335,0.1660895644791669,0.061280174166333266,0.13849472148229588,0.8585667787641337,not_significant
NIFK-AS1,4.827941259,4.461397502916666,0.3665437560833338,0.06134148116955745,0.13860447889943106,0.8582227355980984,not_significant
MPZL2,2.511730823208333,2.4189697988888885,0.09276102431944455,0.0613406649673961,0.13860447889943106,0.8582227355980984,not_significant
SLC16A6,3.4164966658125,3.205205445666666,0.21129122014583412,0.06134874484594878,0.13860649539138184,0.8582164172960954,not_significant
TACC3,4.5978088815625,4.37825857,0.21955031156250016,0.061435887582779715,0.13877455449728718,0.8576901581930422,not_significant
LYNX1,3.074352188375,2.9900538997500004,0.08429828862499944,0.061433702907911523,0.13877455449728718,0.8576901581930422,not_significant
NT5M,3.590584383125,3.886994007333333,-0.29640962420833317,0.06146797634147237,0.1388326230594613,0.8575084708410504,not_significant
LINC00608,2.45837133803125,2.499804356083333,-0.04143301805208299,0.06147566619220666,0.13883557749522019,0.8574992289102518,not_significant
PPP1R2,7.428239650484375,7.720021464583334,-0.2917818140989583,0.061551771607890444,0.13897971098238873,0.8570485958000724,not_significant
SNAI1,2.90133553375,3.337168658,-0.43583312424999976,0.061552264551382,0.13897971098238873,0.8570485958000724,not_significant
MAP7D2,2.280624266875,2.261654813,0.018969453875000042,0.06156127065164601,0.1389856209035449,0.857030128416895,not_significant
G3BP1,5.703167587830357,5.816139873785715,-0.11297228595535724,0.061619471406282725,0.13910258383767568,0.8566648028906089,not_significant
POLR1A,3.363764903875,3.5867647725,-0.2229998686250001,0.061631707211251184,0.1391157699087746,0.8566236363906751,not_significant
LOC100287497,6.774049696875,7.1870117124999995,-0.41296201562499935,0.061695859701097956,0.13924612800055877,0.8562168723579742,not_significant
CRHR1,2.265796359145833,2.3423004801666663,-0.07650412102083326,0.061745023493341246,0.13934263341261813,0.8559159860666893,not_significant
CENPE,2.3779580420624997,2.270730149833333,0.10722789222916651,0.06176597271290568,0.1393754523772703,0.8558137099960447,not_significant
ERCC2,3.5631937114062495,3.686247989166666,-0.12305427776041666,0.0617906725584729,0.13941672697672453,0.8556851172144377,not_significant
PRDM9,2.2619473636875,2.5331705093333334,-0.2712231456458336,0.06190901659461027,0.13966925811632752,0.8548991736971845,not_significant
RNASEK-C17orf49,10.29593644390625,10.170351035583334,0.12558540832291598,0.061926845378736405,0.13969499390443907,0.8548191569397429,not_significant
CACNA2D3,4.9452042423125,5.714054246666667,-0.7688500043541664,0.06199561823746735,0.1398356324267602,0.854382149087384,not_significant
ZNF513,4.6105967925,5.088473100333334,-0.4778763078333341,0.06200673272193032,0.139846202608915,0.8543493219873748,not_significant
FAM132A,3.177885661875,3.7470468275000006,-0.5691611656250006,0.06208891978563855,0.1400170467437096,0.8538190867786071,not_significant
ZMYM2,5.035621360678571,4.809787782309524,0.2258335783690475,0.06213798269756881,0.1400986437543382,0.8535660689459029,not_significant
SEMA3C,8.160821198312501,8.478695067583335,-0.3178738692708336,0.062132050292108526,0.1400986437543382,0.8535660689459029,not_significant
ATF3,3.994712939458333,4.867379779833333,-0.8726668403749995,0.06218841950108374,0.1401978306990753,0.8532587062175049,not_significant
NPC1L1,2.2621406560625,2.399945976222222,-0.13780532015972202,0.06224098003794002,0.14030178434622165,0.8529368056160443,not_significant
TUBGCP6,3.06304764303125,3.230990222666667,-0.16794257963541703,0.06226158215197281,0.14031373630305677,0.8528998107349873,not_significant
GTF3C5,6.4636471619375,6.660092960916667,-0.19644579897916703,0.06225310556185787,0.14031373630305677,0.8528998107349873,not_significant
KLK9,4.326010621,4.790115517,-0.46410489600000027,0.06227110911074818,0.14031373630305677,0.8528998107349873,not_significant
KRT79,3.4157368439375,4.116292437333334,-0.7005555933958334,0.06227208108508449,0.14031373630305677,0.8528998107349873,not_significant
TRPV5,2.26251200803125,2.330349957416667,-0.06783794938541687,0.0622888992570097,0.1403370964515582,0.8528275131863611,not_significant
LOC100288966,2.271416112125,2.3179693263333334,-0.04655321420833358,0.06234691444448506,0.14045325916327767,0.852468178710857,not_significant
TTLL9,2.276749803270833,2.4035130494444448,-0.12676324617361168,0.06245340330100747,0.14067858654104548,0.8517720038787528,not_significant
DCUN1D3,4.735876749812499,4.586719796083333,0.14915695372916637,0.06249904984222264,0.1407668318995293,0.8514996635172623,not_significant
SFT2D3,4.873244029351563,4.9681522949375,-0.09490826558593746,0.06254268965862847,0.14085053970222178,0.8512414845727927,not_significant
ARHGAP21,7.6073773383750005,7.186117061166666,0.4212602772083347,0.06258282841517933,0.14092634635878545,0.8510078073972681,not_significant
ICMT,7.046444765479167,7.385665722611111,-0.33922095713194356,0.06262675895726683,0.14101067492396396,0.850748008726988,not_significant
LINC00930,2.3695894390625,2.2961365499999995,0.07345288906250058,0.0626418183063736,0.14102998626256416,0.8506885363957996,not_significant
MIR133A1HG,11.494931556218749,11.103279024666667,0.39165253155208113,0.06267425683376338,0.14108841653751267,0.8505086406775678,not_significant
AGTRAP,5.5597707676875,5.130126695333334,0.4296440723541659,0.06269911589879255,0.14112977406913937,0.8503813537166488,not_significant
STRA13,8.052893268624999,7.6730218225,0.3798714461249988,0.0627472869944365,0.14121851337969418,0.8501083646752133,not_significant
ACTL8,2.3029061926875,2.7634321545,-0.46052596181249994,0.06275152235538974,0.14121851337969418,0.8501083646752133,not_significant
VNN1,2.53389025946875,2.355783197333333,0.17810706213541705,0.06280004922536594,0.14131310207879977,0.849817569950948,not_significant
TCIRG1,5.6342811269999995,4.940509857166666,0.6937712698333334,0.06281746819442346,0.141331130235157,0.8497621679441825,not_significant
ZNF18,6.1150911478125005,5.8280055705,0.2870855773125003,0.06282105398179583,0.141331130235157,0.8497621679441825,not_significant
RPLP2,2.36249470378125,2.59012015725,-0.22762545346874985,0.0629297017666877,0.14156092047712657,0.8490566220952949,not_significant
CLCC1,7.296588207291667,7.506322166944444,-0.20973395965277675,0.06297073601236738,0.14163858167380608,0.848818430786587,not_significant
CLSPN,2.2878078329843747,2.3915979975000003,-0.10379016451562562,0.06300710045660149,0.14170572422551073,0.8486126060027822,not_significant
KLF13,4.53857479690625,4.712561135833333,-0.17398633892708304,0.06301775811687116,0.14171504319128925,0.8485840465189236,not_significant
ERV9-1,2.2745529436250003,2.5630074151666666,-0.28845447154166637,0.06302900346716876,0.141725681698011,0.8485514453832264,not_significant
TEC,2.39589937925,2.33982251,0.056076869249999994,0.06308461845262227,0.1418360763163288,0.8482132913505728,not_significant
SYT13,2.2858347939062496,2.487983903,-0.2021491090937504,0.06309303949489073,0.1418403507503718,0.8482002034592914,not_significant
STS,4.514475837734375,4.297966167208333,0.2165096705260421,0.06311892240966337,0.14188387652637183,0.8480669543203856,not_significant
LOC101928631,2.6342338220625003,2.9646163045,-0.33038248243749946,0.06314850656355803,0.141935712396963,0.8479083181043435,not_significant
EXD2,4.8074654478125005,5.103899371611111,-0.29643392379861044,0.06316755241560815,0.14196385359520197,0.8478222202823434,not_significant
LOC100996906,2.3554165413124997,2.8243081535,-0.4688916121875004,0.06318449484033337,0.14198726218897348,0.8477506148364621,not_significant
HIGD1A,8.650989833,8.783453906277778,-0.13246407327777732,0.0632239980892587,0.14205093550293552,0.8475559018042986,not_significant
SPPL2A,10.437539499062499,10.782762870055556,-0.34522337099305744,0.06322588869110203,0.14205093550293552,0.8475559018042986,not_significant
C3orf80,2.303355440625,2.261654813,0.04170062762500004,0.06323709549673207,0.14206144284710925,0.8475237787294598,not_significant
VWCE,3.201530220625,3.561134718666667,-0.35960449804166705,0.06328185690314757,0.14214732028167015,0.8472613230847126,not_significant
LOC101927391,2.7417132458125,2.4274237405,0.3142895053124999,0.06334011169953589,0.14226348647774142,0.8469065521720474,not_significant
HES1,4.512979886520833,5.01449377,-0.5015138834791664,0.06337733888732937,0.14233240502672143,0.8466962121987636,not_significant
ANKS1B,2.630854227325,2.465593549366667,0.165260677958333,0.06342841168230333,0.14243240051078745,0.8463912061875879,not_significant
KIAA1147,5.988457931354167,6.162407101277778,-0.17394916992361154,0.0634415241615733,0.14244714192744629,0.8463462600615075,not_significant
MSC,4.3079901679375,4.671416326666667,-0.36342615872916717,0.06345647207319971,0.14246600102708562,0.8462887660278238,not_significant
TRANK1,2.6861999930625,2.487194385,0.1990056080625,0.06346857060907188,0.14247179171882748,0.8462711139961574,not_significant
NDUFB1,9.442764148312499,9.582276966333334,-0.13951281802083493,0.06347214917668932,0.14247179171882748,0.8462711139961574,not_significant
EPN2-AS1,2.2788172558125,2.261654813,0.017162442812500345,0.0634933803168502,0.14250474453658063,0.8461706760642126,not_significant
FOXD3-AS1,3.28950658,3.702250083666667,-0.41274350366666734,0.06351088225551728,0.14252932158745393,0.8460957820156007,not_significant
SASS6,2.484816998375,2.4107354728333337,0.07408152554166625,0.06370640407978373,0.14295335954158794,0.8448056338475879,not_significant
LOC102724323,2.293354024125,3.073272574666667,-0.7799185505416668,0.06373127833509973,0.14299442658623088,0.8446808894581268,not_significant
ZDHHC23,2.2764706974999998,2.5058532325000002,-0.2293825350000005,0.06374790069713376,0.143016972225033,0.8446124205328761,not_significant
C19orf18,5.67811874,6.132032608,-0.4539138679999999,0.06384226337028022,0.14321390385857355,0.8440148166934567,not_significant
ZNF595,2.67036567696875,3.0713441395000003,-0.40097846253125047,0.06386075302455671,0.14324061058348606,0.843933836414159,not_significant
SPRR1A,2.78650773675,2.969067269,-0.18255953225,0.06386944543025724,0.1432453386943553,0.8439195013833087,not_significant
